uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_cta_n_p_s_1,event_count_cta_n_p_s_2,event_count_cta_n_p_s_3,event_count_cta_n_p_s_4,event_count_cta_n_p_s_5,event_count_finished,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_cta_n_p_s_1,last_received_at_cta_n_p_s_1,first_received_at_cta_n_p_s_2,last_received_at_cta_n_p_s_2,first_received_at_cta_n_p_s_3,last_received_at_cta_n_p_s_3,first_received_at_cta_n_p_s_4,last_received_at_cta_n_p_s_4,first_received_at_cta_n_p_s_5,last_received_at_cta_n_p_s_5,first_received_at_finished,last_received_at_finished
"9274641","","1","1","1","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","","","",""
"9678990","","1","1","1","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"9217123","","1","1","1","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"9452840","","2","2","1","","","","","","1","","","2025-05-15 22:00:00","2025-05-16 22:00:00","2025-05-15 22:00:00","2025-05-16 22:00:00","2025-05-16 22:00:00","2025-05-16 22:00:00","","","","","","","","","","","2025-05-16 22:00:00","2025-05-16 22:00:00"
"9156475","","2","2","2","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"730748","","1","1","1","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"7181115","","1","1","2","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"9487889","","1","1","1","","","","","1","1","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","","","","","","","","","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00","2025-05-15 22:00:00"
"10969712","","1","1","1","","","","","","1","","","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","","","","","","","","","","","2025-05-15 23:00:00","2025-05-15 23:00:00"
"10834100","","2","2","2","","","","","1","1","","","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","","","","","","","","","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00"
"9335603","","2","2","2","1","","","","","1","","","2025-05-15 23:00:00","2025-05-19 13:00:00","2025-05-15 23:00:00","2025-05-19 13:00:00","2025-05-15 23:00:00","2025-05-19 13:00:00","2025-05-15 23:00:00","2025-05-15 23:00:00","","","","","","","","","2025-05-15 23:00:00","2025-05-15 23:00:00"
"1602867","","1","1","1","","","","","1","1","","","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","","","","","","","","","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00"
"MissingID-ba65451e003624fcd450ad3b32a4f80a74fe5cc2f2b1e0a9e3d499df29bafdd9","","1","1","1","","","","","","","","","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","2025-05-16 00:00:00","","","","","","","","","","","",""
"10951327","","2","2","1","","","","","","","","","2025-05-16 00:00:00","2025-05-19 12:00:00","2025-05-16 00:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","","","",""
"7985367","","3","3","3","","","","","","1","","","2025-05-16 00:00:00","2025-05-20 01:00:00","2025-05-16 00:00:00","2025-05-20 01:00:00","2025-05-16 00:00:00","2025-05-20 01:00:00","","","","","","","","","","","2025-05-16 00:00:00","2025-05-16 00:00:00"
"10974565","","1","1","1","","","","","","1","","","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","","","","","","","","","","","2025-05-16 01:00:00","2025-05-16 01:00:00"
"10966122","","1","1","1","","","","","","","","","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","","","","","","","","","","","",""
"9337884","","1","1","1","","","","","1","1","","","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","","","","","","","","","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00"
"9620185","","1","1","1","","","","","","","","","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","2025-05-16 01:00:00","","","","","","","","","","","",""
"7956024","","1","1","1","","","","","1","1","","","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","","","","","","","","","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00"
"MissingID-0d4bc5b64e113b194069eec7731524b862a06dd6b9776b75dc35c30a194ce6a9","","2","2","2","","","","","","","","","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","2025-05-16 04:00:00","","","","","","","","","","","",""
"10910206","","1","1","1","","","","","1","1","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","","","","","","","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00"
"10619662","","1","1","","","","","","","","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","","","","","","","","","","","","","",""
"MissingID-f6ca8495f7f8358d5b1db44ada4acf2cb4bf2ebfa50ae4a547327b1682f82d79","","1","1","1","","","","","","","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","","","","","","","","","","","",""
"9679743","","1","1","1","","","","","1","1","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","","","","","","","","","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00","2025-05-16 06:00:00"
"7512816","","1","1","1","","","","","","","","","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","","","","","","","","","","","",""
"7896693","","1","1","1","","","","","1","1","","","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","","","","","","","","","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00","2025-05-16 07:00:00"
"10935061","","1","1","1","","","","","1","1","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00"
"MissingID-80111ab5e488554e89aded32cb62a28bdac69e4422b13577e020a38a5555bccf","","2","2","2","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","","","",""
"MissingID-9efb77bdeba3495e00cd725b3b823cd1417b9f5d2d840702561250418e02021f","","1","1","1","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","","","",""
"10830276","","1","1","1","","","","","","1","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00"
"9594736","","2","2","1","","","","","1","1","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00"
"9364406","","1","1","1","","","","","1","1","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00","2025-05-16 08:00:00"
"10919657","","1","","","","","","","","","","","2025-05-16 08:00:00","2025-05-16 08:00:00","","","","","","","","","","","","","","","",""
"10769789","","1","1","1","","","","","1","1","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00"
"10837638","","2","2","2","","","","","1","1","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00"
"10599492","","2","2","2","","","","","1","1","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00"
"MissingID-005ae49cc6e62ab8888c56355465b81938ef75e938d3cc0f0fc6b8fbfeb01af1","","1","1","1","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","","","",""
"10822193","","1","1","1","","","","","1","1","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00"
"10911085","","1","1","1","","","","","1","1","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00"
"10790247","","1","1","1","","","","","","","","","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","2025-05-16 09:00:00","","","","","","","","","","","",""
"9473660","","1","1","1","","","","","1","1","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00"
"10824865","","1","1","","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","","","",""
"10979983","","1","1","1","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","",""
"10988885","","1","1","1","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","",""
"10755079","","1","1","1","","","","","1","1","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00"
"MissingID-ca386dd654df1ec6063590e1e9c17d9e72ae0ad3855acc49995eea9b8e9b5a1a","","1","1","","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","","","",""
"9556294","","3","3","3","","","","1","","1","","","2025-05-16 10:00:00","2025-05-16 11:00:00","2025-05-16 10:00:00","2025-05-16 11:00:00","2025-05-16 10:00:00","2025-05-16 11:00:00","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","","","2025-05-16 11:00:00","2025-05-16 11:00:00"
"8866180","","1","1","1","","","","","1","1","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00"
"3038624","","1","1","1","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","",""
"10941146","","1","1","1","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","",""
"10928262","","1","1","1","","","","","","","","","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","2025-05-16 10:00:00","","","","","","","","","","","",""
"20030079","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9148521","","2","2","2","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9541582","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9144104","","1","1","1","","","","","1","1","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00"
"10801643","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9621054","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9189545","","1","1","1","","","","1","","1","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","","","2025-05-16 11:00:00","2025-05-16 11:00:00"
"9236458","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"10785827","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9609101","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"2335102","","2","2","2","","","","","1","2","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00"
"8945069","","4","4","4","","","","","2","2","","","2025-05-16 11:00:00","2025-05-19 15:00:00","2025-05-16 11:00:00","2025-05-19 15:00:00","2025-05-16 11:00:00","2025-05-19 15:00:00","","","","","","","","","2025-05-16 11:00:00","2025-05-19 15:00:00","2025-05-16 11:00:00","2025-05-19 15:00:00"
"9625166","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9075927","","1","1","1","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","","","",""
"9926909","","1","1","1","","","","","1","1","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00"
"10998961","","1","1","1","","","1","","","1","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00"
"10758608","","1","1","1","","","","","1","1","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","","","","","","","","","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00","2025-05-16 11:00:00"
"9336347","","1","1","1","","","","","","1","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00"
"8071175","","1","1","1","","","","","1","1","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00"
"9597704","","1","1","1","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","","","",""
"10957466","","1","1","","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","","","","","",""
"3915407","","2","2","2","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","","","",""
"10957545","","1","1","1","","","","1","","1","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","","","2025-05-16 12:00:00","2025-05-16 12:00:00"
"8913557","","1","1","1","","","","","1","1","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","","","","","","","","","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00","2025-05-16 12:00:00"
